Dataset %,10,20,50,100,200,300,500
10,3.554636722648689,4.778420512684511,8.449771882791978,14.56869083297109,26.806528733329312,39.04436663368753,63.52004243440398
25,9.201779090749438,12.369750664046741,21.873665383938647,37.713523250425155,69.39323898339818,101.07295471637119,164.4323861823172
50,18.895063834637632,25.400221643082123,44.91569506841558,77.44148411063803,142.4930621950829,207.54464027952778,337.64779644841747
75,28.78283482194027,38.69213623154323,68.42004046035211,117.96654750836693,217.05956160439658,316.15257570042615,514.3386038924855
100,38.79906067720913,52.15672989354596,92.22973754255645,159.0180836242406,292.59477578760897,426.1714679509773,693.3248522777137
